SubjectID,21,22,23,24,25,26,27,28,29,30,31,32,33,34,41,42,43,44,45,46,47,48,49,50,61,62,63,64,65,66,67,68,81,82,83,84,85,86,87,88,89,90,91,92,101,102,121,122,161,162,163,164,165,166,181,182
S01xS02,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS03,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS04,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS05,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS06,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS07,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS08,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS09,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
S01xS10,30885.1318359375,29672.1038818359,21077.8839111328,22495.8526611328,11926.4465332031,12252.1362304688,15211.0382080078,18298.4436035156,5194.41833496094,6173.70300292969,3318.93310546875,2233.30078125,2115.87524414062,2437.1337890625,14214.0289306641,13038.6657714844,11959.6801757812,12279.8309326172,11773.5717773438,9346.40808105469,7854.21752929688,10478.5675048828,6047.41516113281,5449.20959472656,4175.25329589844,4124.29504394531,7892.99011230469,8852.33459472656,7169.6044921875,8938.74206542969,5288.58032226562,3845.13244628906,18222.0062255859,16142.6879882812,13084.0850830078,16737.5701904297,13048.6358642578,14129.8370361328,3992.46826171875,4076.66015625,6051.84631347656,4894.20776367188,9034.01184082031,8521.10595703125,5340.64636230469,5392.71240234375,9693.14575195312,8541.04614257812,0,0,0,0,0,0,0,0
