SubjectID,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
c10xc11,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc12,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc13,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc14,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc15,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc16,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc17,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc18,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
c10xc1,35494.5,8808,15117,14902.5,5644.5,3639,19518,10203,1489.5,5067,1884,6931.5,3577.5,2659.5,5146.5,3766.5,19924.5,6363,0,3750,5533.5,1872,25879.5,10728,1594.5,2553,2757,2578.5,6487.5,7999.5,5860.5,10594.5,1500,7855.5,3340.5,1558.5,6699,1513.5,4614,2698.5,2521.5,2148,6019.5,0,0,2790,1797,1533,3388.5,1021.5,8319,0,0,0,0,0,0,0,0,38139,8773.5,14178,14497.5,2649,3321,19975.5,9015,1749,5172,2085,5244,3801,2833.5,4428,3912,17983.5,5202,0,2157,4771.5,3904.5,25806,12520.5,1804.5,2884.5,4332,2314.5,6451.5,8229,6520.5,12171,1839,7084.5,2812.5,1714.5,7591.5,987,4063.5,3348,2070,1717.5,6732,0,0,2245.5,1900.5,1456.5,3477,894,11670,0,0,0,0,0,0,0,0,0
