SubjectID,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
m10xm11,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm12,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm1,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm2,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm3,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm4,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm5,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm6,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
m10xm7,50790.9759521484,51147.6837158203,239696.539306641,245207.78503418,13602.5299072266,12932.3181152344,5696.24633789062,7816.552734375,1288.35754394531,19970.0958251953,148.443603515625,162.844848632812,3891.65954589844,3890.5517578125,6603.52478027344,6368.67370605469,4169.71435546875,4252.79846191406,639.193725585938,898.416137695312,2829.29077148438,2871.38671875,4150.88195800781,4331.45141601562,1092.27905273438,1026.91955566406,1429.04663085938,1523.20861816406,6.646728515625,28.802490234375,577.157592773438,540.6005859375,8747.0947265625,12875.8209228516,1812.34130859375,1692.7001953125,13853.9978027344,16161.5203857422,2000.66528320312,1649.49645996094,2420.51696777344,2264.31884765625,7563.97705078125,8401.46484375,1117.75817871094,1671.65222167969,3017.61474609375,4896.42333984375,8772.57385253906,10594.8852539062,7273.73657226562,5647.50366210938,4917.47131347656,5350.61645507812,4187.43896484375,4412.31994628906,2850.33874511719,2424.94812011719,4235.07385253906,6058.49304199219,11019.1680908203,8889.99938964844,3352.16674804688,3400.90942382812,5855.76782226562,4999.44763183594,13886.1236572266,14735.7971191406,3325.57983398438,2139.13879394531,2260.99548339844,2006.20422363281,2831.50634765625,2188.9892578125,4530.85327148438,2663.12255859375,5093.60961914062,3615.8203125,2263.21105957031,1803.47900390625,4311.51123046875,2966.65649414062,4904.17785644531,3308.96301269531,8097.93090820312,8105.68542480469,1177.57873535156,514.013671875,2327.46276855469,2241.05529785156,4325.91247558594,3926.0009765625,2099.25842285156,2516.89453125,11342.6422119141,11660.5773925781,2364.01977539062,3332.2265625,4772.35107421875,4516.45202636719,1646.17309570312,1435.693359375,2628.78112792969,1934.19799804688,2058.27026367188,2020.60546875,1756.95190429688,1536.50207519531,12029.4708251953,11671.6552734375,1201.95007324219,1026.91955566406,6332.11669921875,6691.0400390625,3440.78979492188,3596.98791503906,2251.025390625,1602.96936035156,9717.51708984375,8363.80004882812,2252.13317871094,2585.57739257812,6809.57336425781,7053.28674316406,4060.04333496094,2490.3076171875,2864.73999023438,2494.73876953125,27488.6535644531,28239.7338867188,0,0
